Image Name,Majority Vote Label,Number of Annotators who Selected SSA (Out of 7),Partition,generated_caption
MHIST_bms.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bnc.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bnp.png,SSA,4,train,"a histopathology slide showing the hepatius and histoathsis of the liver, with the hepatius and histo"
MHIST_bnr.png,SSA,4,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bow.png,SSA,5,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_boy.png,SSA,4,train,"a histopathology slide showing the tissue tissue and the tissue tissue tissue tissue, tissue, tissue tissue, tissue tissue, tissue tissue, tissue tissue tissue tissue tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue, tissue"
MHIST_bpj.png,SSA,4,train,a histopathology slide showing the cells of a human cell
MHIST_bqe.png,SSA,5,train,a histopathology slide showing the pattern of the cell membrane
MHIST_bqk.png,SSA,5,train,a histopathology slide showing the pattern of the hepatitoidus in the left side of the abdomen
MHIST_bqn.png,SSA,4,train,a histopathology slide showing the number of the cells in the cell
MHIST_brl.png,SSA,4,train,a histopathology slide showing the number of the cells in the left and right lunges
MHIST_brw.png,SSA,6,train,a histopathology slide showing the number of the cells in the cell
MHIST_bsx.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_btt.png,SSA,6,train,a histopathology slide showing the cells of a dog
MHIST_btu.png,SSA,5,train,a histopathology slide showing the brain and histoathosisal cells
MHIST_buv.png,SSA,5,test,a histopathology slide showing the purple and purple cells of the human cell
MHIST_bvn.png,SSA,5,train,"a histopathology slide showing the cells of a human cell, with a number of cells in the"
MHIST_bvq.png,SSA,4,train,"a histopathology slide showing the cells of the liver liver, liver liver, liver, liver liver, liver, liver liver, liver"
MHIST_bwu.png,SSA,4,train,"a histopathology slide showing the location of the hepatitoidus in the left side of the abdomen, and the hepati"
MHIST_byb.png,SSA,6,test,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_bym.png,SSA,6,train,"a histopathology slide showing the cells in the left and right side of the cell cell cell cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell"
MHIST_byr.png,SSA,6,test,a histopathology slide showing the purple and purple cells of the human
MHIST_byy.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_byz.png,SSA,4,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bzk.png,SSA,5,train,a histopathology slide showing the pattern of the cells in the left and right breast cells
MHIST_bzw.png,SSA,6,train,a histopathology slide showing the pattern of the purple and white cells
MHIST_cam.png,HP,3,test,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_cdy.png,SSA,4,train,a histopathology slide showing the purple and purple cells of the liver
MHIST_cfy.png,SSA,4,train,"a histopathology slide showing the location of the tissue tissue in the left side of the tissue, and the tissue in the left side"
MHIST_chp.png,SSA,5,train,a histopathology slide showing the purple and white cells of a human cell
MHIST_cla.png,SSA,5,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_cmf.png,SSA,6,test,a histopathology slide showing the purple and purple lines of the heliose cells
MHIST_cnv.png,SSA,5,train,a histopathology slide showing the brain and histopathosisal cells
MHIST_cnw.png,SSA,4,train,"a histopathology slide showing the hepatius and histoidus cells in the liver, with the hepatius and he"
MHIST_cny.png,SSA,4,train,a histopathology slide showing the number of cells in the cell membrane
MHIST_con.png,SSA,4,test,a histopathology slide showing the cross section of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_cpt.png,SSA,4,test,a histopathology slide showing the brain and histoathsise
MHIST_cqq.png,SSA,4,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_crf.png,SSA,6,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_crs.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopod
MHIST_ctc.png,SSA,5,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_cwt.png,SSA,4,train,a histopathology slide showing the location of the liver bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone
MHIST_cwz.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_cye.png,SSA,5,train,a histopathology slide showing the tumor area of the left and right breast cells
MHIST_dam.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dav.png,SSA,6,train,a histopathology slide showing the pattern of the tissue tissue in the left side of the tissue
MHIST_dbz.png,SSA,5,train,a histopathology slide showing the pattern of the cell membrane
MHIST_dcm.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_ddw.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver bone bone bone bone bone bone bone bone
MHIST_dfb.png,SSA,5,test,a histopathology slide showing the purple and purple areas of the heliose
MHIST_dgs.png,SSA,5,train,a histopathology slide showing the pattern of the tissue tissue in the left side of the tissue
MHIST_djk.png,SSA,4,train,a histopathology slide showing the hepatitoidus in the left side of the stomach
MHIST_dkj.png,SSA,4,train,a histopathology slide showing the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dkn.png,SSA,5,train,"a histopathology slide showing the structure of the tissue and the tissue tissue, showing the tissue and the tissue tissue, and the tissue"
MHIST_dme.png,SSA,6,test,"a histopathology slide showing the tumor cells in the liver liver, liver, liver, liver liver, liver, liver liver, liver"
MHIST_dmj.png,SSA,5,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_doh.png,SSA,5,train,"a histopathology slide showing the hepatius and hepatius cells in the liver, with the hepatius and hepati"
MHIST_doj.png,SSA,6,test,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_don.png,SSA,5,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dpl.png,SSA,4,train,a histopathology slide showing the pattern of the hepatitoidus in the left side of the liver
MHIST_dpo.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_dpt.png,SSA,4,train,a histopathology slide showing the purple and purple areas of the skin
MHIST_dsi.png,SSA,4,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_dso.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_dtu.png,SSA,5,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dui.png,SSA,5,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the hetopathosis"
MHIST_duq.png,SSA,4,train,"a histopathology slide showing the cross section of the liver liver liver liver liver, liver liver, liver liver, liver liver, liver"
MHIST_duw.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dvk.png,SSA,5,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dvr.png,SSA,6,train,a histopathology slide showing the purple and white areas of the skin
MHIST_dwc.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dwq.png,SSA,6,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver
MHIST_dxe.png,SSA,5,train,a histopathology slide showing the number of the cells in the liver
MHIST_dxj.png,SSA,5,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dxo.png,SSA,4,test,a histopathology slide showing the purple and white cells of the human cell
MHIST_edl.png,SSA,5,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_eef.png,SSA,5,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_een.png,SSA,5,train,a histopathology slide showing the location of the hepatitoidus in the left side of the stomach
MHIST_eeq.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_efa.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with a large number of histopathtopodrop"
MHIST_efh.png,SSA,6,test,a histopathology slide showing the location of the liver in the liver
MHIST_efo.png,SSA,5,train,a histopathology slide showing the tumor cell and the tumor cell
MHIST_egk.png,SSA,6,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_egw.png,SSA,5,train,a histopathology slide showing the pattern of the cell membrane
MHIST_egz.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_ehd.png,SSA,6,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_ehm.png,SSA,5,test,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_eiq.png,SSA,5,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_eiu.png,SSA,5,train,a histopathology slide showing the hepatitoidus of the liver
MHIST_eiv.png,SSA,6,train,a histopathology slide showing the purple and white areas of the tissue
MHIST_eiy.png,SSA,5,test,"a histopathology slide showing the liver liver liver liver, liver liver, liver liver, liver liver"
MHIST_ejh.png,SSA,6,train,"a histopathology slide showing the hepatius and histoathsis of the liver, with a number of histopathosis"
MHIST_ejn.png,SSA,5,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_eke.png,SSA,4,test,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_elb.png,SSA,6,test,a histopathology slide showing the purple and purple cells of a human
MHIST_elf.png,SSA,4,train,a histopathology slide showing the hepatius and histoathsis of the stomach
MHIST_ema.png,SSA,5,train,a histopathology slide showing the purple and white cells of the human cell
MHIST_emg.png,SSA,5,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_emx.png,SSA,6,test,a histopathology slide showing the pattern of the cell membrane
MHIST_emy.png,SSA,5,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_enq.png,SSA,6,test,a histopathology slide showing the purple and purple cells of the human
MHIST_epm.png,SSA,5,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_epn.png,SSA,6,train,a histopathology slide showing the purple and purple cells of the liver
MHIST_epr.png,SSA,5,train,"a histopathology slide showing the hepatitoidus in the liver liver liver, liver, liver, liver, liver, liver"
MHIST_erc.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_cdd.png,SSA,5,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_cpr.png,SSA,4,test,"a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymymymus of the hepatius, and histoidus, and histoidus, and histoidus, and histoidus, and histoidus, and"
MHIST_ctf.png,SSA,4,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_eox.png,SSA,5,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bsk.png,SSA,6,train,a histopathology slide showing the location of the hepatitoidus in the left side of the abdomen
MHIST_cma.png,SSA,5,train,a histopathology slide showing the purple and purple cells of a human
MHIST_cor.png,SSA,5,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_cup.png,SSA,5,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dbk.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dxm.png,SSA,5,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_akl.png,SSA,5,test,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_ano.png,SSA,5,test,"a histopathology slide showing the cells in the left and right side of the cell cell cell cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell, cell"
MHIST_aqb.png,SSA,5,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_aqf.png,SSA,5,train,"a histopathology slide showing the cells of a human cell, and a cell membrane, with a"
MHIST_ata.png,SSA,5,test,a histopathology slide showing the number of the cells in the liver
MHIST_ato.png,SSA,5,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_auw.png,SSA,5,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_awj.png,SSA,6,train,a histopathology slide showing the cells of a grape
MHIST_axh.png,SSA,5,train,a histopathology slide showing the number of the cells in the liver
MHIST_ayc.png,SSA,5,train,a histopathology slide showing the purple and purple areas of the liver liver liver liver liver liver liver
MHIST_ayn.png,SSA,5,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_azu.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bos.png,SSA,5,train,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopod
MHIST_bpk.png,SSA,5,test,a histopathology slide showing a purple stain of the human brain
MHIST_cbc.png,SSA,6,train,a histopathology slide showing the hepatitoidus of the liver
MHIST_cms.png,SSA,5,train,a histopathology slide showing the liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_cnz.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_cph.png,SSA,6,train,a histopathology slide showing the brain and histoathsise
MHIST_cpo.png,SSA,6,test,a histopathology slide showing the purple and purple areas of the liver
MHIST_cpu.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_cqc.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_cqr.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_daf.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_ddg.png,SSA,6,test,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_dfk.png,SSA,5,train,a histopathology slide showing the purple and purple areas of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dgi.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dia.png,SSA,6,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_dib.png,SSA,6,test,a histopathology slide showing the purple and white areas of the skin
MHIST_dio.png,SSA,6,test,a histopathology slide showing the brain and histoathosisal cells
MHIST_djx.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, and the hepatitoidus of the hepati"
MHIST_dkk.png,SSA,6,test,a histopathology slide showing the pattern of the cell membrane
MHIST_dkt.png,SSA,6,train,"a histopathology slide showing the cells of a human cell, with a purple and white pattern"
MHIST_dms.png,SSA,6,train,a histopathology slide showing the pattern of the tissue tissue in the left side of the tissue
MHIST_dol.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the hetopathsis, and hetopodrottictictictalus"
MHIST_dop.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, and the hepatitoidus of the hetop"
MHIST_dtv.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_dup.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with a large, purple, stained section of the liver"
MHIST_dvy.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dwu.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dxr.png,SSA,6,train,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_ebu.png,SSA,6,test,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_ecc.png,SSA,6,test,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_eee.png,SSA,5,train,"a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymymymy of the hepatius, and histoidus, and histoidus, and histoidus, and histoidus, and histoidus, and"
MHIST_ehn.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_ekh.png,SSA,6,test,a histopathology slide showing the brain and histoathosisal cells
MHIST_enx.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_eor.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_eqj.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_eqo.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_aan.png,SSA,6,train,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_agi.png,SSA,6,test,"a histopathology slide showing the tumor area of the liver, with the liver, liver, liver, liver, liver, liver liver"
MHIST_agj.png,SSA,6,train,a histopathology slide showing the number of the cells in the left side of the cell
MHIST_ahc.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_ahu.png,SSA,6,train,a histopathology slide showing the purple and purple cells of the human
MHIST_aiq.png,SSA,6,train,a histopathology slide showing the location of the liver in the liver
MHIST_akk.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_akm.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the hetopathosis"
MHIST_akn.png,SSA,6,test,a histopathology slide showing the purple and white cells of the human cell
MHIST_akx.png,SSA,6,test,a histopathology slide showing the brain and histoathsise cells
MHIST_aky.png,SSA,6,test,a histopathology slide showing the number of the cells in the left side of the cell
MHIST_ale.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_amg.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_amj.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_amv.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_anm.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_ann.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_anp.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_ans.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_anw.png,SSA,6,test,a histopathology slide showing the number of the cells in the liver
MHIST_anx.png,SSA,6,train,a histopathology slide showing the pattern of the cell membrane
MHIST_anz.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_aoc.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_aog.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_aoh.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_aoi.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_aoj.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_aor.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_apu.png,SSA,6,test,a histopathology slide showing the pattern of the tissue tissue in the left side of the tissue
MHIST_apv.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_aqd.png,SSA,6,train,a histopathology slide showing the number of the cells in the left side of the brain
MHIST_aqr.png,SSA,6,test,a histopathology slide showing the purple and purple cells of a human
MHIST_aqs.png,SSA,6,train,a histopathology slide showing the purple and white cells of a human cell
MHIST_aqv.png,SSA,6,test,a histopathology slide showing the purple and white areas of the skin
MHIST_arn.png,SSA,6,train,a histopathology slide showing the purple and purple cells of a human
MHIST_ash.png,SSA,6,test,a histopathology slide showing the purple and white areas of the liver liver liver liver liver liver liver
MHIST_asx.png,SSA,6,train,"a histopathology slide showing the location of the hepatius in the left side of the hepatius, and the hepati"
MHIST_ate.png,SSA,6,train,a histopathology slide showing the number of the cells in the liver
MHIST_atk.png,SSA,6,train,a histopathology slide showing the pattern of the hepatitoidus in the left side of the hepatitoidus
MHIST_auh.png,SSA,6,test,a histopathology slide showing the purple and purple cells of the human cell
MHIST_avp.png,SSA,6,test,a histopathology slide showing the cells of a human cell
MHIST_avr.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_avv.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_awo.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_aww.png,SSA,6,train,"a histopathology slide showing the pattern of the tissue tissue in the tissue is a purple, purple, and white pattern"
MHIST_axa.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_axb.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_axg.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_axp.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_axv.png,SSA,6,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_ayo.png,SSA,6,train,a histopathology slide showing the pattern of the cell membrane
MHIST_ayq.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_aze.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_azn.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_azo.png,SSA,6,test,a histopathology slide showing the number of the cells in the left side of the cell
MHIST_azp.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_azq.png,SSA,6,train,a histopathology slide showing the number of the cells in the cell
MHIST_bal.png,SSA,6,test,"a histopathology slide showing the cells in the liver liver liver liver, liver liver, liver liver, liver, liver liver, liver"
MHIST_bam.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_bao.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopod
MHIST_bax.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bbe.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bbg.png,SSA,6,train,"a histopathology slide showing the cells in the left and right liver cells in the left liver, showing the cells in the left liver"
MHIST_bbs.png,SSA,6,test,a histopathology slide showing the pattern of the cells in the left and right cells
MHIST_bbt.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bcc.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bce.png,SSA,6,train,a histopathology slide showing the location of the liver bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone
MHIST_bdp.png,SSA,6,train,a histopathology slide showing the location of the liver bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone
MHIST_bdv.png,SSA,6,test,"a histopathology slide showing the location of the hepatitoidus in the liver, and the hepatitoidus in"
MHIST_beo.png,SSA,6,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_ber.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_beu.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_bev.png,SSA,6,train,a histopathology slide showing the number of the cells in the left and right breast cells
MHIST_bfg.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bfo.png,SSA,6,test,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_bfq.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_bgb.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bgf.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_bhl.png,SSA,6,train,a histopathology slide showing the purple and white cells of the human cell
MHIST_bhq.png,SSA,6,test,a histopathology slide showing the purple and white areas of the skin
MHIST_bhs.png,SSA,6,train,a histopathology slide showing the hepatitoidus of the liver
MHIST_bhv.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopod
MHIST_bhw.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_bhy.png,SSA,6,test,"a histopathology slide showing the number of the cells in the liver liver, with the number of the cells in the liver, and"
MHIST_bib.png,SSA,6,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bih.png,SSA,6,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_bii.png,SSA,6,train,a histopathology slide showing the number of the cells in the left side of the abdomen and the number of the left side of the
MHIST_bip.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bja.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bjd.png,SSA,6,test,a histopathology slide showing the purple and purple areas of the liver
MHIST_bjp.png,SSA,6,train,a histopathology slide showing the location of the liver bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone
MHIST_bjr.png,SSA,6,test,a histopathology slide showing the pattern of the cell membrane
MHIST_bjx.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_bkb.png,SSA,6,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_bkd.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
